customer_id,order_purchase_timestamp,recency_days,frequency,monetary_value,R_score,F_score,M_score,RFM_score,customer_segment,avg_order_value,CLV
93a821452106ef7c7c700cf4e697dd6b,06-06-2017 10:36,449,1,19.77,1,3,1,131,Others,19.77,4727.429375
93a8571aba21529cf631be8c49e279df,24-03-2018 16:38,157,1,231.29,4,3,5,435,Champions,231.29,55306.38039
93a8eb1962b73b68274e8d73cc80f3ab,18-12-2017 00:58,254,1,142.7,3,3,4,334,Loyal Customers,142.7,34122.61871
93a9213a3f26b087500abb8186f71703,10-10-2017 17:41,322,1,125.53,2,3,3,233,Others,125.53,30016.90488
93a991179d5b741e60819f8adc163df3,29-06-2017 00:10,426,1,158.13,1,3,4,134,Others,158.13,37812.26136
93a9facf901bff170e44b59fc32540d6,25-03-2018 13:22,157,1,128.93,4,3,4,434,Champions,128.93,30829.91752
93aa25c384e914320479ac49f4cf8f69,02-03-2018 20:18,179,1,106.38,4,3,3,433,Loyal Customers,106.38,25437.73075
93aaeed4e69b8ff70a4a732cee3e0415,05-12-2017 19:04,266,1,100.25,3,3,3,333,Loyal Customers,100.25,23971.91679
93ab62313298ee21a6b93c60d79443a1,18-07-2018 21:38,41,1,199.21,5,3,4,534,Champions,199.21,47635.36701
93abd65e3064ef2fbaeef2759ad93c0b,05-06-2017 18:35,449,1,532.55,1,3,5,135,Others,532.55,127344.0826
93ad1bfeae11321da2d9daf61e594b3a,12-01-2018 20:14,228,1,57.11,3,3,2,332,Loyal Customers,57.11,13656.22112
93ad449b42cbb78aea99b3c5df295174,29-07-2017 18:35,395,1,121.62,1,3,3,133,Others,121.62,29081.94035
93ad62fc1229e9099881648f34813706,21-02-2017 10:54,554,1,66.13,1,3,2,132,Others,66.13,15813.09583
93ada7a24817edda9f4ab998fa823d16,27-02-2018 12:55,183,1,409.79,3,3,5,335,Loyal Customers,409.79,97989.54394
93ae0ce7610324c8f758f054178cddfc,01-03-2017 11:03,546,1,64.52,1,3,2,132,Others,64.52,15428.11043
93ae1bda7d91d89da9fbccb5e1da3d48,13-06-2018 15:23,76,1,59.28,5,3,2,532,Loyal Customers,59.28,14175.11448
93af7e4b75f74f04187970ba13ab3873,06-06-2017 21:31,448,1,86.15,1,3,3,133,Others,86.15,20600.30555
93afa2593efd4f09f64c0b0394f6621e,21-06-2018 08:48,69,1,61.2,5,3,2,532,Loyal Customers,61.2,14634.2275
93afa747dda61094851bd7130fb7f10d,18-04-2018 19:40,132,1,32.38,4,3,1,431,Loyal Customers,32.38,7742.749781
93b01f9f8ba7c1fffb6b8b5763f9b06b,11-04-2018 20:45,139,1,351.35,4,3,5,435,Champions,351.35,84015.2914
93b0959b3704e65ceaf6cd4bcdfea834,04-10-2016 15:35,693,1,154.29,1,3,4,134,Others,154.29,36894.03532
93b12da6c3f5191d31d87ed63e053647,23-01-2018 18:52,217,1,65,3,3,2,332,Loyal Customers,65,15542.88869
93b142f17b2a53ae3629dc3e1c30b212,09-08-2018 14:36,20,1,31.22,5,3,1,531,Loyal Customers,31.22,7465.368998
93b1e92e3e0e0e8ef80e6623437377a3,02-08-2018 12:06,27,1,204.85,5,3,5,535,Champions,204.85,48984.01151
93b2528f542d60215c2d707a8c1a62fd,13-06-2018 22:33,76,1,98.65,5,3,3,533,Loyal Customers,98.65,23589.3226
93b27a628d1df2de4e1e3170346b597f,07-01-2018 16:56,233,1,146.96,3,3,4,334,Loyal Customers,146.96,35141.27572
93b341f1e116e77ca817cb52e9f436bc,09-02-2018 11:21,201,1,60.85,3,3,2,332,Loyal Customers,60.85,14550.53503
93b5abb190d46114e4ef01a59bfd85bb,23-05-2018 11:11,98,1,213.25,4,3,5,435,Champions,213.25,50992.63097
93b618f344f57047d598681287660c5c,09-05-2018 10:52,112,1,52.38,4,3,1,431,Loyal Customers,52.38,12525.17707
93b714c0a47ab24bfadeae5a0d33ce12,29-04-2017 20:00,486,1,230.64,1,3,5,135,Others,230.64,55150.9515
93b78af37ecea7e653b2f5dde69ed23a,24-07-2018 11:15,36,1,171.34,5,3,4,534,Champions,171.34,40971.05459
93b888a330b974d20e5e75eecbb3c6d0,10-08-2018 12:09,19,1,40.35,5,3,1,531,Loyal Customers,40.35,9648.547056
93b90b69d224015e3a558d46df162e11,15-05-2018 13:34,106,1,137.66,4,3,4,434,Champions,137.66,32917.44703
93bb6b87c2f3b43b991f2b37da6f2095,03-03-2018 10:03,179,1,36.79,4,3,1,431,Loyal Customers,36.79,8797.274998
93bbd148ee409937dec05943e6c27573,05-04-2017 22:18,510,1,103.01,1,3,3,133,Others,103.01,24631.89175
93bbd56b1afee41579b1394c6b86679b,22-05-2018 18:35,98,1,32.72,4,3,1,431,Loyal Customers,32.72,7824.051045
93bbf7c08e1faa50b6c60abe5337ae1d,06-06-2018 10:39,84,1,68.13,5,3,2,532,Loyal Customers,68.13,16291.33856
93bc0b64da3fd759da11c9a5baa501e9,18-07-2017 14:38,407,1,62.23,1,3,2,132,Others,62.23,14880.52251
93bcaca0ba9906b15984025eb1ff7d06,08-11-2017 13:42,294,1,55.62,2,3,2,232,Others,55.62,13299.93029
93bdcb0a5bd6fdcaf5223c93174028ff,15-12-2017 21:28,256,1,104.28,3,3,3,333,Loyal Customers,104.28,24935.57589
93bdf401821f957715b336131b46c56d,21-12-2017 07:44,251,1,64,3,3,2,332,Loyal Customers,64,15303.76733
93be387010f0b00896cf0d40d5921885,04-11-2017 00:36,298,1,66.01,2,3,2,232,Others,66.01,15784.40127
93bf8aea22238db071f484d0ade255f1,10-08-2018 15:55,18,1,179.89,5,3,4,534,Champions,179.89,43015.54225
93bfdeb73351d031f1b66ecd51419b08,19-03-2018 08:22,163,1,69.27,4,3,2,432,Loyal Customers,69.27,16563.93692
93bfec941b9c7d59bd6bf995d844a214,01-04-2018 12:30,150,1,181.73,4,3,4,434,Champions,181.73,43455.52556
93c015faf4f5b94d536b82655d7de06e,06-08-2018 12:35,23,1,549.7,5,3,5,535,Champions,549.7,131445.014
93c07a27854a22f74c7ad4f943585bce,08-06-2018 16:11,81,1,87.94,5,3,3,533,Loyal Customers,87.94,21028.33279
93c18d140f4e52abc28925e224e2c781,08-06-2018 17:24,81,1,44.38,5,3,1,531,Loyal Customers,44.38,10612.20615
93c24ebbc0a15759dd6a9f32af1aa7d3,13-04-2018 14:44,138,1,148.86,4,3,4,434,Champions,148.86,35595.60631
93c25770ff52717c14a54f59222a23f4,05-01-2018 09:13,236,1,95.21,3,3,3,333,Loyal Customers,95.21,22766.74511
93c2b53461f9504845db7db24d5e942d,17-11-2017 07:20,285,1,359.54,2,3,5,235,Others,359.54,85973.69538
93c3f15b475d3800c0c2e1606edb0d97,30-07-2018 14:00,30,1,37.37,5,3,1,531,Loyal Customers,37.37,8935.96539
93c43171fb6570c1c278167d386a5db6,12-08-2018 15:13,16,1,107.39,5,3,3,533,Loyal Customers,107.39,25679.24333
93c437a123d1d0df54db7df19b321939,23-11-2017 15:01,278,1,55.11,2,3,2,232,Others,55.11,13177.9784
93c4960d58cf80f39108c219017866c1,15-11-2017 11:45,287,1,124.52,2,3,3,233,Others,124.52,29775.3923
93c6113c1d525c4bd1e12336662e1fd1,24-09-2017 10:47,339,1,171.85,2,3,4,234,Others,171.85,41093.00648
93c614a0e7397b6bf4173f3c62cc0c87,06-11-2017 14:13,296,1,181.24,2,3,4,234,Others,181.24,43338.35609
93c6f2c4efa28137204432b25e5b919e,13-03-2018 08:11,169,1,200.77,4,3,4,434,Champions,200.77,48008.39634
93c80a4d82691afe3f682d8deb8e2fc3,27-07-2017 22:42,397,1,133.85,1,3,4,134,Others,133.85,32006.39463
93c859001a3199271096b3d30a592700,27-06-2017 16:29,427,1,83.69,1,3,2,132,Others,83.69,20012.06699
93c8ed531eb08374808364eede8a94b1,04-07-2018 12:37,56,1,202.98,5,3,5,535,Champions,202.98,48536.85456
93c9596ca6e519e3932fe4f29f8d54c4,24-02-2018 13:48,186,1,189.56,3,3,4,334,Loyal Customers,189.56,45327.84585
93ca9447a930ae7ce4da8ef3c0380833,19-03-2018 09:42,163,1,67.36,4,3,2,432,Loyal Customers,67.36,16107.21511
93caf29e16ec797fcc749ba3f519f3fe,30-01-2018 18:56,210,1,99.52,3,3,3,333,Loyal Customers,99.52,23797.35819
93cb5bcce27aa2cec0b93caca88f582d,28-03-2017 19:31,518,1,265.95,1,3,5,135,Others,265.95,63594.32688
93ccd2fb7dc21d565fea8877be15ee23,05-02-2018 14:08,205,1,64.8,3,3,2,332,Loyal Customers,64.8,15495.06442
93cd96511720c79840c463a530e84fe9,06-02-2018 13:07,204,1,188.44,3,3,4,334,Loyal Customers,188.44,45060.02992
93ce9a6cacc23c3350af92246db9ec67,28-11-2017 12:08,274,1,104.69,2,3,3,233,Others,104.69,25033.61564
93cf06215ca4314f34a26e93ac0320d0,11-05-2018 16:17,109,1,89.41,4,3,3,433,Loyal Customers,89.41,21379.8412
93cfb05635821ab4ab784f7b3f8cfe44,16-07-2018 20:49,43,1,98.61,5,3,3,533,Loyal Customers,98.61,23579.75775
93d0371714cd516009e4971d0ce6d2d2,31-07-2017 11:18,394,1,71.54,1,3,2,132,Others,71.54,17106.74241
93d090a2fb752b4fa824e379d785738d,18-11-2017 19:46,283,1,465.23,2,3,5,235,Others,465.23,111246.4324
93d131a16e34c4a78d1627e56ac2ee83,06-02-2018 17:39,203,1,77.57,3,3,2,332,Loyal Customers,77.57,18548.64424
93d155119a2102bb21d426b8ccb8bdd9,13-01-2018 13:35,228,1,39.44,3,3,1,331,Loyal Customers,39.44,9430.946614
93d186739ba905a3489bf2f239a97167,02-05-2018 15:40,118,1,212.52,4,3,5,435,Champions,212.52,50818.07237
93d53c5c83afb68e1063d463efcd99e0,24-11-2017 01:22,278,1,95.18,2,3,3,233,Others,95.18,22759.57147
93d5b6ca3bc75fef4023ee0d759948cf,28-04-2018 21:29,122,1,169.95,4,3,4,434,Champions,169.95,40638.67589
93d5c28a557158561f6ce4c7a5f7001a,12-03-2018 12:35,170,1,345.15,4,3,5,435,Champions,345.15,82532.73894
93d5e378ae2f72a07db704f1f6716a7e,27-06-2017 11:06,428,1,106.78,1,3,3,133,Others,106.78,25533.3793
93d5fd8f7db0fa4ca0ed24b83f12505b,02-06-2018 19:52,87,1,235.59,5,3,5,535,Champions,235.59,56334.60225
93d7698c4b1a642da516347f577c4686,09-08-2017 12:29,385,1,77.57,1,3,2,132,Others,77.57,18548.64424
93d7e029a39295f3bc9b3c272365332e,21-03-2018 16:48,160,1,133.4,4,3,4,434,Champions,133.4,31898.79002
93d7e3ca0c3574c1be5ae0e3a73af87d,03-04-2018 20:53,147,1,52.29,4,3,1,431,Loyal Customers,52.29,12503.65615
93d82c58a8f2b0d2db80f16867b99edd,24-08-2018 13:27,5,1,45.53,5,3,1,531,Loyal Customers,45.53,10887.19572
93d8e0590f3a63f34c9506149982618b,07-10-2016 09:41,691,1,150.46,1,3,4,134,Others,150.46,35978.2005
93da64eecd5d94c7e93a29fe5842064e,17-03-2017 00:30,530,1,91.1,1,3,3,133,Others,91.1,21783.9563
93db14e9f3ba76bd4f9583340b206ddc,09-04-2017 06:03,507,1,33.95,1,3,1,131,Others,33.95,8118.170323
93db96687b16132297af1de44d17e01b,08-02-2018 21:53,201,1,31.43,3,3,1,331,Loyal Customers,31.43,7515.584485
93dc00b09dfe9b795707c31cfa9b05a5,10-02-2017 21:56,564,1,75.53,1,3,2,132,Others,75.53,18060.83666
93dc216515623e3e6ff8cbe437c1ea40,28-08-2017 16:19,365,1,157.32,2,3,4,234,Others,157.32,37618.57306
93dd5f88e0f7e9a8f74d27a4b90879ab,08-05-2018 06:55,113,1,119.12,4,3,3,433,Loyal Customers,119.12,28484.13693
93ddf78c4c10e009a2b846d1d96e90e9,16-05-2017 02:35,470,1,60.86,1,3,2,132,Others,60.86,14552.92624
93de82c81a0248eb17ff8f0f5f1cb9da,10-07-2017 17:12,414,1,35.09,1,3,1,131,Others,35.09,8390.768679
93df0957b940e713f6615f72c9d0e76f,25-10-2017 11:06,308,1,66.01,2,3,2,232,Others,66.01,15784.40127
93df2c2eded0c3103b0741a2d20ebb27,02-05-2018 18:24,118,1,111.22,4,3,3,433,Loyal Customers,111.22,26595.07815
93df9548c15167faed51d37784039ef1,14-09-2017 20:04,348,1,23.68,2,3,1,231,Others,23.68,5662.39391
93dfd5dccfc590abda99d2e9f3960ea5,01-07-2018 11:21,59,1,47.82,5,3,1,531,Loyal Customers,47.82,11434.78365
93e03cca3b7ba4bd4672f52bab2983c9,12-02-2018 12:21,198,1,55.01,3,3,2,332,Loyal Customers,55.01,13154.06626
93e0dbadcb03b5b82294f9a7dfd303e5,17-05-2017 18:17,468,1,132.02,1,3,4,134,Others,132.02,31568.80254
93e19daf1a3340c5c85034557d66e6b2,06-07-2018 13:46,54,1,77.99,5,3,2,532,Loyal Customers,77.99,18649.07521
93e1ebe21d58e74d7426b3e8d5e94c5e,07-06-2018 08:28,83,1,188.01,5,3,4,534,Champions,188.01,44957.20773
93e2075ca34bbd26f71a0a0f3846d10c,01-08-2018 13:56,28,1,118.35,5,3,3,533,Loyal Customers,118.35,28300.01348
93e2b668f75cb137a4318ad4aad0a984,16-02-2018 07:39,194,1,183.36,3,3,4,334,Loyal Customers,183.36,43845.29339
93e2e45487cce23a08f3cd756a8f0bd8,10-02-2018 21:55,199,1,49.73,3,3,1,331,Loyal Customers,49.73,11891.50545
93e2f379660ee23d726cb11877c73bf0,14-03-2018 20:04,167,1,257.61,4,3,5,435,Champions,257.61,61600.0547
93e314b682a2da481b45a81ccdf91ef2,23-05-2017 08:58,463,1,404.95,1,3,5,135,Others,404.95,96832.19654
93e4405615f00d806d56b5a9f50516a0,08-01-2018 16:22,232,1,319.72,3,3,5,335,Loyal Customers,319.72,76451.88264
93e5e053fee7863481445ab2f577c8d4,22-09-2017 09:01,341,1,82.78,2,3,2,232,Others,82.78,19794.46655
93e5f8d5d2e9f57e2c745e71861cd860,12-09-2017 11:17,351,1,394.64,2,3,5,235,Others,394.64,94366.85527
93e8542f8b72525ae5209d9b2b4b5c45,03-07-2017 21:12,421,1,86.64,1,3,3,133,Others,86.64,20717.47502
93e860f59b9c3f64328ee86718f7612d,05-02-2018 07:13,205,1,111.19,3,3,3,333,Loyal Customers,111.19,26587.90451
93e8a452cb11afc06b4e29ad38a2eeb1,31-03-2018 21:09,150,1,67.92,4,3,2,432,Loyal Customers,67.92,16241.12307
93ec087aae32d7db63b1b561a2b6177f,18-11-2017 10:38,284,1,29.75,2,3,1,231,Others,29.75,7113.860593
93ec5b85dd3dd10e050ec11d210e9eb9,17-02-2018 10:10,193,1,127.3,3,3,3,333,Loyal Customers,127.3,30440.1497
93ecac7e00ad40485dde6e15ef9356a4,11-06-2017 13:33,444,1,139.55,1,3,4,134,Others,139.55,33369.38641
93ecffc5232c696502c0835ea9ac8bb1,19-01-2018 13:54,222,1,102.64,3,3,3,333,Loyal Customers,102.64,24543.41685
93ee2b575a917c96aaa790b6ba7ca879,20-07-2018 15:13,39,1,44.2,5,3,1,531,Loyal Customers,44.2,10569.16431
93efa0bfc406789dc02d73233c812097,02-07-2017 12:34,423,1,219.42,1,3,5,135,Others,219.42,52468.00979
93efa40fb4ab15f038238252720a512a,06-05-2018 11:38,115,1,242.44,4,3,5,435,Champions,242.44,57972.5836
93f058f0d49ca625c78bca2afbe864cd,03-08-2017 08:21,391,1,42.78,1,3,1,131,Others,42.78,10229.61197
93f0c8eaf1b7a1c951d234d56b232e35,25-08-2018 22:17,3,1,169.3,5,3,4,534,Champions,169.3,40483.247
93f3f392caa4b8909f602c29b76b76e7,05-11-2017 17:27,296,1,153.2,2,3,4,234,Others,153.2,36633.39303
93f44a625d614fc2af27b2bd4ce2874f,05-05-2018 09:42,116,1,35.79,4,3,1,431,Loyal Customers,35.79,8558.153634
93f65b919bc7065e77d662b9f51248ea,20-05-2017 08:53,466,1,243.34,1,3,5,135,Others,243.34,58187.79283
93f6dcaf88e3a3c3a207c97b607568d6,13-06-2017 19:11,441,1,91.19,1,3,3,133,Others,91.19,21805.47722
93f7211c2d0f7213bdc94f51f0d25cd7,08-02-2018 20:53,201,1,96.32,3,3,3,333,Loyal Customers,96.32,23032.16982
93f774376458d072ab89decc29df4cb4,16-10-2017 18:24,316,1,132.16,2,3,4,234,Others,132.16,31602.27953
93f7848659010f6e9d53da39631aa55e,09-03-2017 00:40,538,1,93.7,1,3,3,133,Others,93.7,22405.67185
93f8c753ce9ea364d109c7a5a0766438,07-09-2017 19:17,355,1,71.79,2,3,2,232,Others,71.79,17166.52275
93f981296c84d4bb5e58924a81e11e0b,16-08-2018 23:47,12,1,192.81,5,3,4,534,Champions,192.81,46104.99028
93fa5e2415428362ac623bc88ac0f689,04-10-2017 22:09,328,1,246.92,2,3,5,235,Others,246.92,59043.84731
93fbfdd65e16d784938699b2af7f8b27,13-07-2018 07:02,47,1,163.25,5,3,4,534,Champions,163.25,39036.56275
93fc0432389c6def75468710aac29efc,20-07-2018 21:22,39,1,48.93,5,3,1,531,Loyal Customers,48.93,11700.20836
93fceba85d3875c64e2f3c742ee72e06,18-03-2017 17:09,528,1,218.94,1,3,5,135,Others,218.94,52353.23153
93fd2b69b9d0c330e9749b323402e41f,06-05-2017 16:14,479,1,125.42,1,3,3,133,Others,125.42,29990.60153
93fe4181025d602ded002ff3a0c7d529,26-04-2018 16:33,124,1,456.85,4,3,5,435,Champions,456.85,109242.5954
93fe825ed6a6b6b770c6ef059428e18b,08-08-2017 22:56,385,1,75.17,1,3,2,132,Others,75.17,17974.75297
93ff86c9d97f22bc78a6f8b0d900f679,18-05-2018 13:30,103,1,73.27,4,3,2,432,Loyal Customers,73.27,17520.42237
93ffdbb653b475a3d52e726359e91b05,12-08-2018 11:04,17,1,105.85,5,3,3,533,Loyal Customers,105.85,25310.99643
93ffe3ed1345ac913a6e4a313ed51e30,26-06-2018 10:35,64,1,97.52,5,3,3,533,Loyal Customers,97.52,23319.11546
93ffee27d971d08d9d64483830a9e43f,11-06-2017 19:36,443,1,233.89,1,3,5,135,Others,233.89,55928.09593
93fff67bdcb09ec8a3dc8926a7c1b3c3,20-07-2018 23:27,39,1,190.82,5,3,4,534,Champions,190.82,45629.13877
94022ff13dd60ec046554d25daf2a926,12-03-2018 22:49,169,1,35.22,4,3,1,431,Loyal Customers,35.22,8421.854456
940231639c3ebc0ed7a7a023bf28fcac,23-10-2017 06:21,310,1,26.11,2,3,1,231,Others,26.11,6243.458826
9402dbb303afb512fea5c46c22523b95,12-01-2018 17:48,228,1,42.58,3,3,1,331,Loyal Customers,42.58,10181.7877
940315ea735d972f39c451d478055de2,28-06-2018 14:13,62,1,92.01,5,3,3,533,Loyal Customers,92.01,22001.55674
94038129d7563a93b534f34df9b25ad0,24-07-2017 18:17,400,1,231.27,1,3,5,135,Others,231.27,55301.59796
9403d354eae44e50158601ecc4be7060,30-04-2018 09:14,121,1,322.17,4,3,5,435,Champions,322.17,77037.72999
9403fdd403601447af5dabb2cf3bbbbe,11-06-2018 00:00,79,1,43.88,5,3,1,531,Loyal Customers,43.88,10492.64547
940425068929ff16971a8739200e6c9a,04-12-2017 09:50,268,1,163.33,3,3,4,334,Loyal Customers,163.33,39055.69246
94043b53a282a595f1d3b5abf5a05e0b,07-08-2018 17:33,21,1,148.2,5,3,4,534,Champions,148.2,35437.78621
940474e02a07d83fb5d8ff6083783296,14-12-2017 11:46,258,1,105.16,3,3,3,333,Loyal Customers,105.16,25146.00269
9404b12eafdc0f385da9b66d39a828ae,07-09-2017 16:46,355,1,221.19,2,3,5,235,Others,221.19,52891.2546
940526d0df4938d234d0a900268106c4,28-08-2017 22:47,365,1,138.03,2,3,4,234,Others,138.03,33005.92194
94053bde7b4b7845017b84a2f540ca91,17-12-2017 13:43,255,1,61.63,3,3,2,332,Loyal Customers,61.63,14737.04969
9405f5cbf0966150956f3f56ae1d3947,06-09-2017 07:56,357,1,57.75,2,3,2,232,Others,57.75,13809.2588
94060577d26caac4aacb688aee796279,07-01-2018 11:46,234,1,228.52,3,3,5,335,Loyal Customers,228.52,54644.01421
94074895c5b185e9642b1a66a3ef05a7,24-11-2017 13:33,278,1,192.35,2,3,4,234,Others,192.35,45994.99445
9407dee37113fbe31a3fe60a3d221e37,30-01-2017 10:12,576,1,102.67,1,3,3,133,Others,102.67,24550.59049
9408bd679b8ccfd8de92376ac0cf405b,02-03-2018 15:06,179,1,127.54,4,3,3,433,Loyal Customers,127.54,30497.53882
9408e45694a5a6097fadf09ebdc5e4bf,20-05-2017 18:38,465,1,346.88,1,3,5,135,Others,346.88,82946.4189
94090e8d1c257e4f684c0bb8cd37bf69,07-01-2018 13:37,234,1,51.24,3,3,1,331,Loyal Customers,51.24,12252.57871
940958db94c59ca04dcc41aa5cb5417e,04-08-2018 02:33,25,1,30.41,5,3,1,531,Loyal Customers,30.41,7271.680693
94096a363f342f57215e81c0fbfd44d5,13-02-2018 20:01,196,1,67.5,3,3,2,332,Loyal Customers,67.5,16140.6921
940b73d9af5cce19e400b7bc0fa9c48d,17-11-2017 15:28,284,1,741.75,2,3,5,235,Others,741.75,177368.2721
940c14f5ac010931aa658e14bb9c6cbb,17-06-2018 15:40,72,1,36.46,5,3,1,531,Loyal Customers,36.46,8718.364948
940c3a34a89c24181632bd0a851328be,12-06-2017 22:15,442,1,65.73,1,3,2,132,Others,65.73,15717.44729
940d5acb47467a9a136576b8ec497c29,02-06-2017 15:35,452,1,187.94,1,3,4,134,Others,187.94,44940.46924
940f2ce7cb288f723f854cdbf763b43a,27-01-2018 21:52,213,1,48.54,3,3,1,331,Loyal Customers,48.54,11606.95103
940f8b3cc679eccb8b8595670a19bdeb,27-12-2017 20:20,244,1,65.43,3,3,2,332,Loyal Customers,65.43,15645.71088
940fb59dede76bb3ca6585086a7a08b0,10-08-2017 09:47,384,1,210.29,2,3,5,235,Others,210.29,50284.83173
940fe3db65ee9d7d1c57233b5f6ef1da,07-08-2018 16:24,21,1,294.98,5,3,5,535,Champions,294.98,70536.02009
941053d2f2f52d39856add833ef99ea0,19-08-2017 17:10,374,1,65.01,2,3,2,232,Others,65.01,15545.2799
94113d07119d71e7e7af590e048e5d64,20-09-2017 14:41,343,1,54.1,2,3,1,231,Others,54.1,12936.46582
94117baa4213389405c14148277ca6b4,04-12-2017 12:20,268,1,311.1,3,3,5,335,Loyal Customers,311.1,74390.65648
9413305b5a13836d2da295fc5bf9d704,23-03-2017 09:05,524,1,162.1,1,3,4,134,Others,162.1,38761.57318
94141c62a5e4b28c99d32c74905ec09e,23-01-2018 17:37,217,1,79.81,3,3,2,332,Loyal Customers,79.81,19084.2761
9414468f4e33a5759920691717151c14,03-08-2017 15:36,390,1,39.73,1,3,1,131,Others,39.73,9500.29181
941494ba3e1f131752d61d98c4c0c622,19-03-2018 13:03,163,1,205.31,4,3,5,435,Champions,205.31,49094.00734
9414fbaeb018e9d39ecb77ff898aedf0,21-08-2018 11:15,8,1,209.08,5,3,5,535,Champions,209.08,49995.49488
9416442098a63db64793060ee56cc87f,17-04-2018 19:04,133,1,28.03,4,3,1,431,Loyal Customers,28.03,6702.571846
94167b0d4256412ff0bd9e2184e32f32,01-12-2017 14:09,271,1,1644.36,2,3,5,235,Others,1644.36,393201.6069
9416fd574eecfbb1d043759c93c70b7c,16-01-2018 16:08,224,1,37.77,3,3,1,331,Loyal Customers,37.77,9031.613936
94174226bc4e5918d7a2d7cc625f1a29,06-08-2017 18:13,387,1,73.34,1,3,2,132,Others,73.34,17537.16087
94179a63403312836ef05d67aeeeb53a,24-05-2017 19:38,461,1,134.2,1,3,4,134,Others,134.2,32090.08711
9418fa1d37504cf6f7dafc0420acf406,15-05-2017 12:55,471,1,83.17,1,3,2,132,Others,83.17,19887.72388
941913272005809a002595532d5ecc41,25-07-2018 23:10,34,1,98.56,5,3,3,533,Loyal Customers,98.56,23567.80168
941928ba996c6599f39b5e4b9f1c1b51,06-04-2018 12:50,145,1,88.86,4,3,3,433,Loyal Customers,88.86,21248.32445
941a225471304a6c4d1e3694b7a19220,17-12-2017 17:54,254,1,144.86,3,3,4,334,Loyal Customers,144.86,34639.12086
941b415ac43a2e974940f5a1bbfe03bb,19-04-2018 14:03,132,1,53.9,4,3,1,431,Loyal Customers,53.9,12888.64154
941b4ea1de6f56f25540741793bf1e07,24-10-2017 20:39,308,1,71.42,2,3,2,232,Others,71.42,17078.04785
941c7cfc5b79c2c5acac2328e67460d7,05-11-2017 20:48,296,1,113.62,2,3,3,233,Others,113.62,27168.96943
941d03f0883fa067d8897ef31b501488,23-02-2018 20:55,186,1,111.1,3,3,3,333,Loyal Customers,111.1,26566.38359
941d742e4a457892ce8c3190221bd37b,21-08-2018 05:26,8,1,44.58,5,3,1,531,Loyal Customers,44.58,10660.03043
941d964dd9641b26ca7f8f1d33b32971,30-04-2018 18:55,120,1,99.9,4,3,3,433,Loyal Customers,99.9,23888.22431
941dd76598eae1249d47b6036a19b3c6,24-11-2017 23:27,277,1,286.3,2,3,5,235,Others,286.3,68460.44664
941e30395a4bbcde5838d0f07fae1b40,12-08-2018 08:07,17,1,80.34,5,3,2,532,Loyal Customers,80.34,19211.01042
941e3d52d6ec11f3162bd535afecee7f,27-02-2018 23:59,182,1,48.01,3,3,1,331,Loyal Customers,48.01,11480.21671
941ee410fbd4f99ec9e47d2067a0417f,23-06-2018 12:07,67,1,103.36,5,3,3,533,Loyal Customers,103.36,24715.58423
941ff5dab2335191a4fc22b2f19154eb,09-08-2017 22:40,384,1,105.78,2,3,3,233,Others,105.78,25294.25793
94203a446c1b46b5ac95b0aaf7221804,11-08-2017 10:15,383,1,225.21,2,3,5,235,Others,225.21,53852.52249
94207055a592cc43b9e2be9e4ce6f05d,16-07-2018 23:18,43,1,270.93,5,3,5,535,Champions,270.93,64785.15127
9421a3f2c1ede92bccf8355fe8b8d6d7,19-03-2018 18:32,162,1,128.25,4,3,3,433,Loyal Customers,128.25,30667.31499
9422ceca89675150ff5b567cf89f43b6,10-07-2017 17:44,414,1,156.73,1,3,4,134,Others,156.73,37477.49145
9422f81fde161e5d65718e6b1ae0a96e,17-05-2018 09:18,104,1,50.7,4,3,1,431,Loyal Customers,50.7,12123.45318
94244564d138d5b05de63ad1c686d9f6,29-08-2017 20:46,364,1,102.74,2,3,3,233,Others,102.74,24567.32898
9424e7d8d6bcf78e49b5fe87e73f0f8f,26-08-2017 10:07,368,1,51.84,2,3,1,231,Others,51.84,12396.05153
9425002b07757e5dfbf840f8c1310954,04-03-2018 16:38,177,1,92.57,4,3,3,433,Loyal Customers,92.57,22135.46471
9425138786a500f53870c673b2000da1,20-02-2018 21:32,189,1,71.38,3,3,2,332,Loyal Customers,71.38,17068.48299
9426c0356c4a1e260aa701770196f3ce,27-07-2017 11:07,398,1,30.69,1,3,1,131,Others,30.69,7338.634675
94273e2b4bf5b5d2cbc3af09a36ddcca,05-02-2017 12:18,570,1,119.8,1,3,3,133,Others,119.8,28646.73946
94298cbe7a6c41305c767c411762afd5,15-03-2018 11:16,167,1,135.72,4,3,4,434,Champions,135.72,32453.55158
942bd5ec97f21527d55a279894d268ef,24-01-2018 23:22,216,1,30.29,3,3,1,331,Loyal Customers,30.29,7242.986129
942be1042b4ac4e4ef3780b25188fe99,25-01-2017 10:41,581,1,139.53,1,3,4,134,Others,139.53,33364.60398
942caba7c609eaeab06100f10e3fc4d6,10-08-2018 16:28,18,1,19.74,5,3,1,531,Loyal Customers,19.74,4720.255734
942ddb99ad63510904cd5346781a9045,09-02-2018 20:40,200,1,162.85,3,3,4,334,Loyal Customers,162.85,38940.9142
942e958857fd86d6a3ee59668ea1cdf8,09-08-2017 11:32,385,1,59.01,1,3,2,132,Others,59.01,14110.55172
